high,medium,low,listing_id
0.0106794480234,0.243037179112,0.746283352375,6927428
0.000261352659436,0.0026833738666,0.99705529213,6812674
0.162075102329,0.566780507565,0.271144360304,6881774
0.000805640651379,0.0259746909142,0.973219692707,7167797
0.258362650871,0.586950600147,0.154686748981,6865238
0.0436766222119,0.408031731844,0.548291623592,6841710
0.00162873370573,0.0102949840948,0.988076329231,6856334
0.00271480437368,0.0997696742415,0.89751547575,6906462
0.0802726075053,0.299145072699,0.620582342148,6837438
0.178601294756,0.596813201904,0.224585458636,6908277
0.00165145786013,0.00920997280627,0.989138543606,6841291
0.0505343861878,0.344480752945,0.604984819889,6915178
0.278368800879,0.510741710663,0.21088950336,6893031
0.327036470175,0.583416998386,0.089546456933,6894985
0.0521086268127,0.207815036178,0.740076363087,6931134
0.238704830408,0.42391487956,0.337380290031,6872264
0.12100519985,0.546238362789,0.332756459713,6816953
0.247708201408,0.538874864578,0.213416978717,7163518
0.015298393555,0.289500802755,0.695200800896,6893253
0.00868714787066,0.143507272005,0.847805559635,6943822
0.0135250939056,0.153877675533,0.832597255707,6946313
0.00821308512241,0.0804015919566,0.911385297775,6839443
0.0150320008397,0.163814023137,0.82115393877,6911338
0.599493384361,0.334173500538,0.0663331896067,7223877
0.0185649711639,0.327546805143,0.653888165951,6917884
0.000604956061579,0.0122667448595,0.987128257751,6823126
0.00304741528817,0.00948925316334,0.987463355064,6939488
0.00134070008062,0.00601060409099,0.992648661137,7196924
0.000359108380508,0.00267576170154,0.996965110302,6905685
0.000901851337403,0.0144304679707,0.984667599201,6894092
0.000386646483094,0.00418289843947,0.995430469513,6812181
0.0319116599858,0.356747537851,0.611340820789,6854610
0.174412354827,0.516332805157,0.309254825115,6873754
0.958436608315,0.0372804068029,0.00428298953921,6859181
0.000678813492414,0.039406452328,0.959914803505,6825402
0.00539864320308,0.126750975847,0.867850363255,6819526
0.000376503157895,0.0557006150484,0.943922936916,6896065
0.0164999850094,0.318075895309,0.665424108505,6931793
0.00399943487719,0.0617743805051,0.934226214886,6907360
0.0667746514082,0.112333387136,0.820891976357,6813182
0.00147291924804,0.0170521661639,0.981474876404,6823959
0.167970433831,0.525330364704,0.306699156761,6942189
0.0459639765322,0.448468625546,0.50556743145,6844384
0.185048013926,0.496861129999,0.318090796471,6836888
0.0200692582875,0.118117369711,0.861813366413,6917844
0.120454870164,0.740778148174,0.138766989112,6937842
0.0166042298079,0.328480601311,0.654915213585,6926917
0.0389090850949,0.285987466574,0.67510342598,7160740
0.0539396964014,0.480545789003,0.465514540672,6936310
0.158499270678,0.526868462563,0.314632326365,6849109
0.000208304612897,0.00241846567951,0.997373223305,6831018
0.00242077209987,0.0726240873337,0.924955189228,6909842
0.000957663985901,0.026549981907,0.972492337227,6861360
0.027987934649,0.247015357018,0.724996745586,6883414
0.0308191478252,0.307011306286,0.662169516087,6876026
7.34960412956e-05,0.00147496757563,0.998451471329,7095390
0.341684132814,0.542690098286,0.115625798702,6932265
0.00363916787319,0.156465634704,0.839895188808,6870949
0.028206134215,0.237900465727,0.73389339447,6831335
0.115109726787,0.467505335808,0.417384982109,6895698
0.0694620013237,0.440572082996,0.489965885878,6889889
0.00724234990776,0.0795025452971,0.913255095482,6876679
0.0857885181904,0.325754225254,0.588457226753,6947097
0.00199783290736,0.008605401963,0.989396691322,6874970
0.350855141878,0.595369577408,0.0537752844393,6831069
0.0279897321016,0.258711725473,0.713298559189,6833628
0.0231696907431,0.336817741394,0.640012562275,6819282
0.00248875888065,0.101766049862,0.895745158195,6825025
0.0591415502131,0.362506657839,0.578351795673,6856513
8.57940758578e-05,0.00100348703563,0.998910665512,6928711
0.0840023010969,0.521378278732,0.394619464874,6832548
0.00729174120352,0.237075731158,0.755632579327,6881870
0.454823553562,0.405068933964,0.140107527375,6866978
0.460511237383,0.462901622057,0.0765870958567,7163400
0.0179293435067,0.0365017987788,0.945568799973,6917187
0.0619453266263,0.368426352739,0.569628298283,6927475
0.0470321290195,0.32006534934,0.632902503014,6903243
0.00162720563821,0.0159166157246,0.982456207275,6876188
0.0022605129052,0.0578912906349,0.939848124981,6922219
0.000764372816775,0.00798839237541,0.991247236729,7104085
0.150744408369,0.773465752602,0.0757898166776,6920897
0.000579671759624,0.00394230335951,0.995478093624,6812177
0.106737934053,0.592653870583,0.300608187914,6941047
0.000540915003512,0.0049539450556,0.994505107403,6827609
0.000516643747687,0.00644593127072,0.99303740263,6934328
0.3520167768,0.497250139713,0.150733053684,6937556
0.174897059798,0.625583946705,0.199519023299,6879765
0.00111159903463,0.0452789105475,0.953609466553,6942927
0.0725877508521,0.419174045324,0.508238196373,6945170
0.00572106800973,0.209483936429,0.784794986248,6901915
0.00341198476963,0.0235021095723,0.973085939884,6824475
0.00943713635206,0.0729923024774,0.917570531368,6832968
0.000113300869998,0.00290263560601,0.996984064579,7166718
0.00343383918516,0.0727092847228,0.923856854439,6905079
0.62761169672,0.345591962337,0.026796348393,6940297
0.0421281345189,0.398818105459,0.559053719044,6911080
0.000995032605715,0.00625508278608,0.992749810219,6917208
0.0235663540661,0.373082339764,0.603351294994,6858925
0.274878621101,0.538188934326,0.186932399869,7169883
0.529500305653,0.40556871891,0.0649309456348,6944112
0.0186837762594,0.249363645911,0.731952548027,6885816
0.0156131088734,0.182858109474,0.801528811455,6837733
0.0335219092667,0.20604480803,0.760433256626,6828658
0.147182747722,0.4552295506,0.397587716579,6839429
0.000415386253735,0.00280210236087,0.996782541275,7164794
0.105010993779,0.368661254644,0.526327729225,6837661
0.0113376863301,0.133397102356,0.855265200138,6883255
0.0144681567326,0.0771135687828,0.908418297768,6833054
0.00210315710865,0.00937798712403,0.988518893719,7675463
0.0335457995534,0.170293062925,0.79616111517,6871526
0.0127179669216,0.21875244379,0.768529593945,6876295
0.001621987205,0.0274263639003,0.970951676369,7204045
0.135304287076,0.488692998886,0.376002699137,6840357
0.0112308943644,0.0609987191856,0.92777043581,6917531
0.674650549889,0.295578360558,0.0297711119056,6886057
0.0471900589764,0.438227891922,0.51458209753,6833734
0.0213911440223,0.385351479053,0.593257427216,6908098
0.0431243516505,0.299086034298,0.657789587975,6860562
0.44831776619,0.480616807938,0.0710654556751,6859167
0.000342996587278,0.00377148576081,0.995885550976,6812141
0.00327964359894,0.0935672521591,0.903153121471,6919431
0.0156132699922,0.422904759645,0.561481952667,6869389
0.00868229474872,0.115699596703,0.875618100166,6906034
0.00109146093018,0.0106560904533,0.988252460957,7108495
0.000959718832746,0.0149780921638,0.984062254429,6864681
0.00210148422047,0.128080278635,0.869818210602,6893982
0.011659652926,0.132113516331,0.856226861477,6862160
0.0218379963189,0.350099205971,0.628062784672,6854804
0.0234199222177,0.554157435894,0.422422647476,7143164
0.0192421004176,0.119483977556,0.861273884773,6936651
0.0248687583953,0.137604475021,0.837526798248,6837450
0.943473219872,0.0534439757466,0.00308282230981,6908259
0.0108003793284,0.108476802707,0.880722761154,6916539
0.130455002189,0.322024703026,0.547520339489,6947176
0.362260192633,0.54425150156,0.0934882834554,6933958
0.255925655365,0.553919374943,0.190154954791,6816549
0.00252891774289,0.0638157352805,0.933655381203,6876117
0.0114115867764,0.235571220517,0.753017187119,6848605
0.0622899197042,0.238448470831,0.69926160574,6840659
0.359857827425,0.498719632626,0.141422584653,6823496
3.87508480344e-05,0.00077754521044,0.99918371439,6912609
0.00246952241287,0.030836943537,0.966693580151,7097937
0.0140822269022,0.278513640165,0.707404196262,6924524
0.0843518301845,0.444308847189,0.471339285374,6938236
0.00121089292224,0.0358774363995,0.96291166544,6865751
0.00251430389471,0.0718338787556,0.925651788712,6936323
0.131637096405,0.308488547802,0.559874415398,6868422
0.0149721764028,0.28350675106,0.701521098614,7210133
0.0070615443401,0.0911964327097,0.901742041111,7215631
0.0394388660789,0.343782752752,0.616778373718,6940189
0.000474982662126,0.0272627100348,0.972262263298,6888941
0.11353546381,0.397421985865,0.489042520523,6831598
0.00136800855398,0.040251776576,0.958380222321,6939963
0.0590818822384,0.594363689423,0.346554487944,6897175
0.00625127740204,0.0479235686362,0.945825099945,6816167
0.0261009894311,0.275433063507,0.698465943336,6812965
0.468724578619,0.439965635538,0.0913098007441,7149372
0.00618433160707,0.0219194348902,0.97189617157,6875959
0.111091911793,0.634005010128,0.254903048277,6925644
0.101918525994,0.577058315277,0.321023136377,6874269
0.00439321808517,0.0440248958766,0.951581835747,6814721
0.0269561633468,0.344833225012,0.628210604191,6922432
0.00965516362339,0.120645478368,0.86969935894,6858861
8.28805132187e-05,0.000905757537112,0.999011278152,6835339
0.342194646597,0.492745906115,0.16505946219,6896997
0.000290606432827,0.00194535881747,0.997763991356,6921134
0.0780997052789,0.686870157719,0.235030129552,6883685
0.000563004636206,0.00692768162116,0.992509245872,6911406
0.541583061218,0.295943826437,0.162473097444,6825733
0.230349943042,0.555926978588,0.213723093271,6884462
0.0023883190006,0.0437715724111,0.953840136528,6858682
0.103004746139,0.410526454449,0.486468762159,6894013
0.218548685312,0.360101908445,0.421349436045,6856391
0.000593128963374,0.0168241150677,0.982582807541,6828064
5.14981766173e-05,0.00134742690716,0.998601138592,6817336
0.0712153837085,0.432755798101,0.49602881074,6819178
0.0657941028476,0.33388325572,0.600322663784,7147339
0.162739992142,0.627245366573,0.210014596581,6887757
0.0415737330914,0.355777859688,0.602648377419,6946859
0.000630659691524,0.00229123886675,0.997078180313,6855963
0.0760142877698,0.446686953306,0.47729870677,6839828
0.0513416528702,0.493883728981,0.454774677753,6870806
0.221558466554,0.494362086058,0.284079432487,6880221
0.0500840991735,0.330078452826,0.619837462902,6921809
0.0911253169179,0.494950383902,0.413924247026,6897069
0.365731269121,0.489616423845,0.144652366638,6897157
0.0334129445255,0.346148043871,0.620439052582,6898912
0.0217921007425,0.209680482745,0.768527388573,6856271
9.1350353614e-05,0.00108428846579,0.998824298382,6888381
0.000416240363847,0.0115039171651,0.988079845905,7099191
0.137912899256,0.63626742363,0.225819632411,6917882
0.00013733736705,0.00281077739783,0.99705183506,6931260
0.0667795911431,0.447378993034,0.485841363668,6849996
0.0213419683278,0.387844443321,0.590813577175,6887973
0.171609133482,0.54619795084,0.282192915678,6850205
0.0677066445351,0.507305264473,0.424988090992,6845657
0.0180611405522,0.235739514232,0.746199309826,6930302
0.0100984498858,0.0283014308661,0.961600124836,6852391
0.277220219374,0.294757455587,0.428022354841,6920411
0.00324468617328,0.0762238204479,0.920531451702,6907999
0.0135153383017,0.147888913751,0.838595747948,6864094
0.0124934995547,0.0977108329535,0.889795660973,6813852
0.313982546329,0.502495527267,0.183521911502,7232295
0.0654984116554,0.456413894892,0.478087693453,6896558
0.0247421748936,0.292694419622,0.68256342411,6858919
0.00789580121636,0.100244872272,0.891859352589,6847828
0.0145085658878,0.243610456586,0.741881012917,6925116
0.0103348679841,0.115085318685,0.874579787254,6854687
0.0653060078621,0.74548882246,0.189205110073,6946415
3.91882495023e-05,0.000575551413931,0.999385237694,6827859
0.551254093647,0.349012047052,0.0997338443995,6884313
0.00979634001851,0.0882980450988,0.901905655861,6848651
0.00777954049408,0.126892089844,0.86532831192,7136298
0.0705614835024,0.273557066917,0.655881404877,6874534
0.211979955435,0.662064433098,0.125955611467,6908942
0.000997917959467,0.0311376284808,0.967864453793,6894718
0.0779771134257,0.367949455976,0.55407345295,6876449
0.04979724437,0.494882971048,0.455319821835,6825630
0.00261346972547,0.0769791230559,0.920407414436,7155655
0.00996191520244,0.110443435609,0.879594624043,7201310
0.00112418772187,0.0542335659266,0.944642186165,6864334
0.00208612740971,0.0681987181306,0.929715156555,6876658
0.261472582817,0.438867390156,0.299659997225,6842370
0.783265411854,0.176579356194,0.0401552133262,6835467
0.0530206523836,0.370658576488,0.576320827007,7227368
0.0500581897795,0.274172276258,0.675769507885,6859482
0.000621300656348,0.014011845924,0.985366821289,6878641
5.19068380527e-05,0.00110878772102,0.998839318752,6869916
0.0179425738752,0.158481881022,0.823575556278,6841060
0.0115194674581,0.229099199176,0.75938129425,6887832
0.000462026131572,0.00954264868051,0.989995360374,6905898
0.256304472685,0.548105359077,0.195590168238,7104742
0.0190451592207,0.30562260747,0.675332188606,6948090
0.0537362992764,0.492956370115,0.453307330608,6839851
0.0008761996869,0.0207705590874,0.978353202343,6934051
0.256370127201,0.495521664619,0.248108223081,6888727
0.00878450740129,0.167049869895,0.824165582657,7167478
0.381881475449,0.377200424671,0.240918070078,6892109
0.722057461739,0.225179001689,0.0527635328472,6908544
0.0591162666678,0.346921801567,0.593961954117,6921725
0.0667255967855,0.48740452528,0.445869863033,6932343
0.00102244620211,0.0068855304271,0.992092013359,6914309
0.00763694476336,0.0150675736368,0.977295458317,6919805
0.015757612884,0.242591634393,0.741650760174,6947828
0.0475909560919,0.306252211332,0.646156787872,6920362
0.65477180481,0.265345305204,0.0798828676343,7110179
0.187343597412,0.407635033131,0.405021339655,6877834
0.0539247393608,0.219447642565,0.726627647877,6876966
0.00173300947063,0.00853779353201,0.989729166031,6823918
0.000471573759569,0.00606426084414,0.993464171886,6871243
0.12777864933,0.488693058491,0.383528292179,6928189
0.0746377110481,0.322723299265,0.602638959885,6852455
0.0101246861741,0.167471468449,0.822403848171,7208631
0.216418176889,0.536323726177,0.247258096933,6831811
0.000508988334332,0.00934407673776,0.990146934986,6904276
0.0400842837989,0.141833588481,0.818082094193,6831589
0.0868359133601,0.36644333601,0.546720802784,6901814
0.787178218365,0.147846311331,0.0649754703045,6854667
0.000189110258361,0.00538971927017,0.994421184063,7192650
0.000841825734824,0.00512321526185,0.994034945965,6836299
0.00313578755595,0.110843658447,0.886020600796,6887919
0.0622138343751,0.405980139971,0.531805992126,6927679
0.0510215722024,0.272002518177,0.6769759655,6855908
0.0034536619205,0.0502667687833,0.946279525757,6854766
0.00343999406323,0.0163548272103,0.980205237865,6847472
0.182400614023,0.362206071615,0.455393373966,6862519
0.363507688046,0.429130166769,0.207362115383,6938819
0.167931780219,0.477362930775,0.354705274105,6945434
0.822261333466,0.11534512043,0.0623935349286,6832722
0.00503828376532,0.0531269051135,0.941834807396,6852707
0.0820929631591,0.444617927074,0.473289102316,7177680
0.000352533883415,0.00149269390386,0.998154699802,6834945
0.00118927401491,0.0139903919771,0.984820306301,6890316
0.000912978081033,0.013904296793,0.985182702541,6816620
0.00562228169292,0.102139525115,0.892238259315,6945175
0.00320897484198,0.113113448024,0.88367754221,6914016
0.0248670764267,0.13908316195,0.836049735546,6852619
0.121320597827,0.446504086256,0.432175248861,6813211
0.00362454191782,0.0723916888237,0.923983752728,6820546
0.000381371326512,0.0022216506768,0.997396945953,6836128
0.0659003779292,0.695623993874,0.238475605845,6850557
0.505483925343,0.136547356844,0.357968717813,6864997
0.00873222015798,0.0509880967438,0.940279662609,6883705
0.00383384223096,0.0662373304367,0.929928839207,6898767
0.0193552151322,0.164976447821,0.815668344498,6866020
0.410974949598,0.470834553242,0.118190526962,7126382
0.240479558706,0.492939114571,0.266581326723,6847427
0.0164856687188,0.21548999846,0.768024384975,6841013
0.000135190988658,0.00607016123831,0.993794679642,6909469
0.0129428990185,0.166996121407,0.820060968399,6922473
0.180305182934,0.492403566837,0.327291250229,6925906
0.0738834366202,0.436931878328,0.489184707403,6946014
0.0050084842369,0.268326610327,0.72666490078,6820739
0.551472187042,0.337919533253,0.110608279705,6927559
0.000161783886142,0.00322682759725,0.99661141634,7174772
0.0139196552336,0.276811808348,0.709268510342,6931036
0.0109026068822,0.135632544756,0.853464841843,6918163
0.177286833525,0.557375609875,0.265337556601,6893604
0.0426569133997,0.353057235479,0.60428583622,6868844
0.464762330055,0.423381358385,0.111856304109,6814537
0.00287346635014,0.0246438719332,0.97248262167,6916118
0.0490568876266,0.394115507603,0.556827604771,6838509
0.256260514259,0.463518887758,0.280220657587,6919725
0.00017663910694,0.0100528616458,0.989770531654,6932476
0.0164680276066,0.258246153593,0.725285828114,6860496
0.0555879510939,0.500827074051,0.443585008383,7156799
0.0810142457485,0.336868107319,0.582117676735,6837521
0.0536130815744,0.532806754112,0.41358011961,6913204
0.0142249837518,0.258283674717,0.72749131918,6947516
0.00651351734996,0.0794383361936,0.914048135281,6838117
0.00707695446908,0.13011674583,0.862806379795,6933366
0.00808734539896,0.17772616446,0.814186453819,7134198
0.0180224366486,0.216247826815,0.765729725361,6898450
0.00477286661044,0.0886259451509,0.906601250172,6819926
0.0498468019068,0.344269305468,0.605883896351,6947698
9.68687454588e-05,0.000422206823714,0.999480903149,6838721
0.0437181554735,0.65159714222,0.304684698582,6936661
0.0620288252831,0.443745076656,0.494226068258,6912257
0.0196203179657,0.122960545123,0.857419133186,6905569
0.235722288489,0.531590640545,0.232687026262,6927167
0.00600631069392,0.0555312894285,0.938462436199,7150689
0.0111958794296,0.234277680516,0.754526495934,6820358
0.107626654208,0.702395319939,0.189978063107,6945045
0.131985902786,0.232130005956,0.635884046555,6866884
0.0407029949129,0.322934091091,0.636362910271,6820658
0.0328487828374,0.498901039362,0.468250185251,6826462
0.0539195239544,0.294719159603,0.651361346245,6932390
0.452076822519,0.443090111017,0.10483302176,6905031
0.0406339019537,0.217863321304,0.741502761841,6923011
0.177730575204,0.452176332474,0.370093107224,6908504
0.315446704626,0.386520296335,0.298033028841,6881050
0.0102469176054,0.212297841907,0.777455210686,6892968
0.0222075749189,0.0188853144646,0.95890712738,7346996
0.0341549925506,0.259958267212,0.705886781216,6876206
0.027008568868,0.276919364929,0.696072101593,6813475
0.00084701430751,0.00297846784815,0.996174454689,7190057
0.0389282815158,0.250923782587,0.710147976875,6838465
0.276510566473,0.484974443913,0.238515019417,6899364
0.000109923625132,0.00184910977259,0.99804097414,6891616
0.00376108312048,0.0747473910451,0.921491503716,6836715
0.0103235235438,0.261627465487,0.728049039841,6829616
0.0089793112129,0.254155993462,0.736864745617,6829144
0.00983482226729,0.116193301976,0.873971819878,6893064
0.000794858031441,0.0507131963968,0.948491930962,6861300
0.0180849637836,0.493043124676,0.488871872425,6926847
0.00277531333268,0.0137845352292,0.983440160751,6894021
0.000981530058198,0.00681165466085,0.99220687151,6897946
0.0017007291317,0.00851184036583,0.989787459373,6835716
0.40619468689,0.458382964134,0.135422408581,6832160
